symbol,name,currency,price,price_open,day_high,day_low,52_week_high,52_week_low,day_change,change_pct,close_yesterday,market_cap,volume,volume_avg,shares,stock_exchange_long,stock_exchange_short,timezone,timezone_name,gmt_offset,last_trade_time
FB,"Facebook, Inc. Common Stock",USD,172.45,172.09,173.80,171.22,218.62,123.02,0.38,0.22,172.07,492045410386,3264143,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 10:45:47
JPM,JPMorgan Chase & Co.,USD,104.20,104.59,104.79,104.02,119.24,91.11,-0.15,-0.14,104.35,340717510466,2070238,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 10:52:19
V,Visa Inc Class A,USD,152.18,151.00,152.18,150.87,152.17,116.03,1.51,1.00,150.67,334124649194,1688076,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 10:52:14
XLNX,"Xilinx, Inc.",USD,122.81,122.50,122.89,121.17,127.70,62.54,0.87,0.71,121.94,31091070221,550073,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 10:47:48
ADBE,Adobe Inc,USD,261.30,261.86,262.43,259.01,277.61,204.95,0.34,0.13,260.96,127805743529,507390,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:09:09
ALL,Allstate Corp,USD,94.28,94.33,94.75,94.21,102.73,77.00,0.21,0.22,94.07,31314079830,485903,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:22:23
AMZN,"Amazon.com, Inc.",USD,1678.73,1669.00,1684.27,1660.98,2050.50,1307.00,8.11,0.49,1670.62,824596303176,1406789,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:12:52
AXP,American Express Company,USD,110.41,109.74,110.89,109.74,114.55,89.05,0.85,0.78,109.56,93242830356,768154,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:18:50
MMM,3M Co,USD,206.81,207.84,208.39,206.32,243.10,176.87,-0.29,-0.14,207.10,119046650000,402924,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:11:45
AAPL,Apple Inc.,USD,182.02,180.00,182.67,179.37,233.47,142.00,3.12,1.74,178.90,858511064135,12872958,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:24:16
FB,"Facebook, Inc. Common Stock",USD,171.96,172.09,173.80,171.22,218.62,123.02,-0.11,-0.06,172.07,490512810976,4121965,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:15:32
JPM,JPMorgan Chase & Co.,USD,104.04,104.59,104.79,103.99,119.24,91.11,-0.35,-0.34,104.39,340717510466,2413667,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:09:45
V,Visa Inc Class A,USD,151.90,151.00,152.20,150.87,152.20,116.03,1.23,0.81,150.67,333162328699,2015220,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:09:52
XLNX,"Xilinx, Inc.",USD,122.93,122.50,123.17,121.17,127.70,62.54,0.99,0.81,121.94,31056894472,680307,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:11:11
ADBE,Adobe Inc,USD,261.89,261.86,262.43,259.01,277.61,204.95,0.93,0.36,260.96,128094334514,710919,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:49:12
ALL,Allstate Corp,USD,94.43,94.33,94.75,94.21,102.73,77.00,0.36,0.38,94.07,31327358658,547736,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:40:27
AMZN,"Amazon.com, Inc.",USD,1679.04,1669.00,1684.27,1660.98,2050.50,1307.00,8.42,0.50,1670.62,824754421134,1659796,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:45:15
AXP,American Express Company,USD,110.33,109.74,110.89,109.74,114.55,89.05,0.77,0.70,109.56,93107894726,901659,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:34:31
MMM,3M Co,USD,206.70,207.84,208.39,206.26,243.10,176.87,-0.40,-0.19,207.10,118931491757,573281,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:43:32
AAPL,Apple Inc.,USD,181.78,180.00,182.67,179.37,233.47,142.00,2.88,1.61,178.90,857379371033,14327391,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:41:14
FB,"Facebook, Inc. Common Stock",USD,172.40,172.09,173.80,171.22,218.62,123.02,0.33,0.19,172.07,492027686180,4819264,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:47:14
JPM,JPMorgan Chase & Co.,USD,103.98,104.59,104.79,103.75,119.24,91.11,-0.37,-0.35,104.35,340488314595,3090621,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:38:29
V,Visa Inc Class A,USD,152.12,151.00,152.20,150.87,152.20,116.03,1.47,0.98,150.67,334260859199,2728196,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:45:32
XLNX,"Xilinx, Inc.",USD,122.72,122.50,123.17,121.17,127.70,62.54,0.78,0.64,121.94,31151830972,833258,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 11:33:44
ADBE,Adobe Inc,USD,262.27,261.86,262.76,259.01,277.61,204.95,1.31,0.50,260.96,128280185676,781488,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 12:09:20
ALL,Allstate Corp,USD,94.41,94.33,94.75,94.21,102.73,77.00,0.34,0.36,94.07,31363874802,599184,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:55:49
AMZN,"Amazon.com, Inc.",USD,1679.00,1669.00,1684.27,1660.98,2050.50,1307.00,8.38,0.50,1670.62,824729837000,1817559,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 12:12:42
AXP,American Express Company,USD,110.64,109.74,110.89,109.74,114.55,89.05,1.09,0.99,109.55,93301865901,1128745,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 12:07:40
MMM,3M Co,USD,206.69,207.84,208.39,206.26,243.10,176.87,-0.41,-0.20,207.10,118885426702,637310,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:59:54
AAPL,Apple Inc.,USD,181.40,180.00,182.67,179.37,233.47,142.00,2.50,1.40,178.90,855350827877,16615926,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 12:09:14
FB,"Facebook, Inc. Common Stock",USD,172.18,172.09,173.80,171.22,218.62,123.02,0.10,0.06,172.07,491385564784,5511407,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 12:13:21
JPM,JPMorgan Chase & Co.,USD,104.13,104.59,104.79,103.75,119.24,91.11,-0.22,-0.21,104.35,340684786042,3536957,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 12:07:53
V,Visa Inc Class A,USD,152.18,151.00,152.20,150.87,152.20,116.03,1.51,1.00,150.67,334392677495,2931384,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 11:59:55
XLNX,"Xilinx, Inc.",USD,123.12,122.50,123.25,121.17,127.70,62.54,1.18,0.97,121.94,31139172000,1001276,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 12:13:17
ADBE,Adobe Inc,USD,264.20,261.86,264.75,259.01,277.61,204.95,3.24,1.24,260.96,129209516117,1365041,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 14:11:14
ALL,Allstate Corp,USD,94.21,94.33,94.75,93.86,102.73,77.00,0.10,0.11,94.11,31274243347,1004983,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 14:20:31
AMZN,"Amazon.com, Inc.",USD,1678.62,1669.00,1684.27,1660.98,2050.50,1307.00,8.00,0.48,1670.62,824538260634,2381988,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 14:15:05
AXP,American Express Company,USD,111.10,109.74,111.28,109.74,114.55,89.05,1.55,1.41,109.55,93706685660,2015647,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 14:24:46
MMM,3M Co,USD,205.94,207.84,208.39,205.75,243.10,176.87,-1.16,-0.56,207.10,118580253405,1163161,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 14:18:12
AAPL,Apple Inc.,USD,181.08,180.00,182.67,179.37,233.47,142.00,2.18,1.22,178.90,852758416779,21541778,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 14:07:18
FB,"Facebook, Inc. Common Stock",USD,172.22,172.09,173.80,171.22,218.62,123.02,0.15,0.09,172.07,491485464851,7327527,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 14:16:16
JPM,JPMorgan Chase & Co.,USD,104.10,104.59,104.79,103.75,119.24,91.11,-0.25,-0.24,104.35,340717510466,5808698,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 14:18:50
V,Visa Inc Class A,USD,153.03,151.00,153.13,150.87,153.13,116.03,2.36,1.57,150.67,335930613490,5055144,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 14:24:47
XLNX,"Xilinx, Inc.",USD,122.54,122.50,123.25,121.17,127.70,62.54,0.60,0.49,121.94,31023981916,1440954,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 14:15:18
ADBE,Adobe Inc,USD,263.34,261.86,264.75,259.01,277.61,204.95,2.38,0.91,260.96,128808438235,1902749,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 15:58:03
ALL,Allstate Corp,USD,94.07,94.33,94.75,93.86,102.73,77.00,0.00,0.00,94.07,31227768715,1339386,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:33
AMZN,"Amazon.com, Inc.",USD,1673.10,1669.00,1684.27,1660.98,2050.50,1307.00,2.48,0.15,1670.62,821831727307,3030684,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
AXP,American Express Company,USD,110.43,109.74,111.28,109.74,114.55,89.05,0.88,0.80,109.55,93133194755,2871305,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:01:48
MMM,3M Co,USD,205.80,207.84,208.39,205.38,243.10,176.87,-1.30,-0.63,207.10,118499641757,1524008,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:02:41
AAPL,Apple Inc.,USD,180.70,180.00,182.67,179.37,233.47,142.00,1.80,1.01,178.90,851721049423,26131021,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 15:57:54
FB,"Facebook, Inc. Common Stock",USD,171.92,172.09,173.80,171.22,218.62,123.02,-0.15,-0.09,172.07,490657783654,10152210,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
JPM,JPMorgan Chase & Co.,USD,104.04,104.59,104.79,103.75,119.24,91.11,-0.31,-0.30,104.35,340652036637,7629775,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:06
V,Visa Inc Class A,USD,151.73,151.00,153.14,150.87,153.14,116.03,1.06,0.70,150.67,333360056143,7194187,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:13
XLNX,"Xilinx, Inc.",USD,122.39,122.50,123.25,121.17,127.70,62.54,0.45,0.37,121.94,30984741805,2131499,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ADBE,Adobe Inc,USD,263.51,261.86,264.75,259.01,277.61,204.95,2.55,0.98,260.96,128886698426,2089883,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ALL,Allstate Corp,USD,94.07,94.33,94.75,93.86,102.73,77.00,0.00,0.00,94.07,31227768715,1339386,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:33
AMZN,"Amazon.com, Inc.",USD,1673.10,1669.00,1684.27,1660.98,2050.50,1307.00,2.48,0.15,1670.62,821831727307,3030684,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
AXP,American Express Company,USD,110.43,109.74,111.28,109.74,114.55,89.05,0.88,0.80,109.55,93133194755,2871305,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:01:48
MMM,3M Co,USD,205.80,207.84,208.39,205.38,243.10,176.87,-1.30,-0.63,207.10,118499641757,1524008,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:02:41
AAPL,Apple Inc.,USD,180.91,180.00,182.67,179.37,233.47,142.00,2.01,1.12,178.90,853041322067,27655878,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
FB,"Facebook, Inc. Common Stock",USD,171.92,172.09,173.80,171.22,218.62,123.02,-0.15,-0.09,172.07,490657783654,10152210,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
JPM,JPMorgan Chase & Co.,USD,104.04,104.59,104.79,103.75,119.24,91.11,-0.31,-0.30,104.35,340652036637,7629775,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:06
V,Visa Inc Class A,USD,151.73,151.00,153.14,150.87,153.14,116.03,1.06,0.70,150.67,333360056143,7194187,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:13
XLNX,"Xilinx, Inc.",USD,122.39,122.50,123.25,121.17,127.70,62.54,0.45,0.37,121.94,30984741805,2131499,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ADBE,Adobe Inc,USD,263.51,261.86,264.75,259.01,277.61,204.95,2.55,0.98,260.96,128886698426,2578272,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ALL,Allstate Corp,USD,94.07,94.33,94.75,93.86,102.73,77.00,0.00,0.00,94.07,31227768715,2108117,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:33
AMZN,"Amazon.com, Inc.",USD,1673.10,1669.00,1684.27,1660.98,2050.50,1307.00,2.48,0.15,1670.62,821831727307,3547649,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
AXP,American Express Company,USD,110.43,109.74,111.28,109.74,114.55,89.05,0.87,0.79,109.56,93133194755,3898890,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:01:48
MMM,3M Co,USD,205.80,207.84,208.39,205.38,243.10,176.87,-1.30,-0.63,207.10,118499641757,2024112,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:02:41
AAPL,Apple Inc.,USD,180.91,180.00,182.67,179.37,233.47,142.00,2.01,1.12,178.90,853041322067,32210572,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
FB,"Facebook, Inc. Common Stock",USD,171.92,172.09,173.80,171.22,218.62,123.02,-0.15,-0.09,172.07,490657783654,12129695,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
JPM,JPMorgan Chase & Co.,USD,104.04,104.59,104.79,103.75,119.24,91.11,-0.35,-0.34,104.39,340652036637,10161774,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:06
V,Visa Inc Class A,USD,151.73,151.00,153.14,150.87,153.14,116.03,1.06,0.70,150.67,333360056143,9446067,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:13
XLNX,"Xilinx, Inc.",USD,122.39,122.50,123.25,121.17,127.70,62.54,0.45,0.37,121.94,30984741805,2721818,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ADBE,Adobe Inc,USD,263.51,261.86,264.75,259.01,277.61,204.95,2.55,0.98,260.96,128886698426,2578274,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ALL,Allstate Corp,USD,94.07,94.33,94.75,93.86,102.73,77.00,0.00,0.00,94.07,31227768715,2108117,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:33
AMZN,"Amazon.com, Inc.",USD,1673.10,1669.00,1684.27,1660.98,2050.50,1307.00,2.48,0.15,1670.62,821831727307,3549521,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
AXP,American Express Company,USD,110.43,109.74,111.28,109.74,114.55,89.05,0.87,0.79,109.56,93133194755,3898890,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:01:48
MMM,3M Co,USD,205.80,207.84,208.39,205.38,243.10,176.87,-1.30,-0.63,207.10,118499641757,2024113,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:02:41
AAPL,Apple Inc.,USD,180.91,180.00,182.67,179.37,233.47,142.00,2.01,1.12,178.90,853041322067,32222854,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
FB,"Facebook, Inc. Common Stock",USD,171.92,172.09,173.80,171.22,218.62,123.02,-0.15,-0.09,172.07,490657783654,12133812,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
JPM,JPMorgan Chase & Co.,USD,104.04,104.59,104.79,103.75,119.24,91.11,-0.31,-0.30,104.35,340652036637,10196540,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:06
V,Visa Inc Class A,USD,151.73,151.00,153.14,150.87,153.14,116.03,1.07,0.71,150.66,333360056143,9446409,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:13
XLNX,"Xilinx, Inc.",USD,122.39,122.50,123.25,121.17,127.70,62.54,0.45,0.37,121.94,30984741805,2721818,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ADBE,Adobe Inc,USD,263.51,261.86,264.75,259.01,277.61,204.95,2.55,0.98,260.96,128886698426,2583313,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ALL,Allstate Corp,USD,94.07,94.33,94.75,93.86,102.73,77.00,-0.04,-0.04,94.11,31227768715,2109475,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:33
AMZN,"Amazon.com, Inc.",USD,1673.10,1669.00,1684.27,1660.98,2050.50,1307.00,2.48,0.15,1670.62,821831727307,3562971,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
AXP,American Express Company,USD,110.43,109.74,111.28,109.74,114.55,89.05,0.88,0.80,109.55,93133194755,3917505,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:01:48
MMM,3M Co,USD,205.80,207.84,208.39,205.38,243.10,176.87,-1.32,-0.64,207.12,118499641757,2115091,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:02:41
AAPL,Apple Inc.,USD,180.91,180.00,182.67,179.37,233.47,142.00,2.01,1.12,178.90,853041322067,32411291,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
FB,"Facebook, Inc. Common Stock",USD,171.92,172.09,173.80,171.22,218.62,123.02,-0.15,-0.09,172.07,490657783654,12136724,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
JPM,JPMorgan Chase & Co.,USD,104.04,104.59,104.79,103.75,119.24,91.11,-0.31,-0.30,104.35,340652036637,10216017,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:06
V,Visa Inc Class A,USD,151.73,151.00,153.14,150.87,153.14,116.03,1.06,0.70,150.67,333360056143,9464890,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:13
XLNX,"Xilinx, Inc.",USD,122.39,122.50,123.25,121.17,127.70,62.54,0.45,0.37,121.94,30984741805,2759978,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ADBE,Adobe Inc,USD,263.51,261.86,264.75,259.01,277.61,204.95,2.55,0.98,260.96,128886698426,2583457,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ALL,Allstate Corp,USD,94.07,94.33,94.75,93.86,102.73,77.00,-0.04,-0.04,94.11,31227768715,2109475,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:33
AMZN,"Amazon.com, Inc.",USD,1673.10,1669.00,1684.27,1660.98,2050.50,1307.00,2.48,0.15,1670.62,821831727307,3563286,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
AXP,American Express Company,USD,110.43,109.74,111.28,109.74,114.55,89.05,0.87,0.79,109.56,93133194755,3917505,3103673,843369000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:01:48
MMM,3M Co,USD,205.80,207.84,208.39,205.38,243.10,176.87,-1.30,-0.63,207.10,118499641757,2115092,2186613,575800000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:02:41
AAPL,Apple Inc.,USD,180.91,180.00,182.67,179.37,233.47,142.00,2.01,1.12,178.90,853041322067,32421883,27228213,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
FB,"Facebook, Inc. Common Stock",USD,171.92,172.09,173.80,171.22,218.62,123.02,-0.15,-0.09,172.07,490657783654,12136828,19577274,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
JPM,JPMorgan Chase & Co.,USD,104.04,104.59,104.79,103.75,119.24,91.11,-0.31,-0.30,104.35,340652036637,10216017,11875546,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:06
V,Visa Inc Class A,USD,151.73,151.00,153.14,150.87,153.14,116.03,1.06,0.70,150.67,333360056143,9464946,8513930,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:13
XLNX,"Xilinx, Inc.",USD,122.39,122.50,123.25,121.17,127.70,62.54,0.45,0.37,121.94,30984741805,2760195,3958693,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ADBE,Adobe Inc,USD,263.51,261.86,264.75,259.01,277.61,204.95,2.55,0.98,260.96,128886698426,2583623,2676478,489115000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
ALL,Allstate Corp,USD,94.07,94.33,94.75,93.86,102.73,77.00,-0.04,-0.04,94.11,31227768715,2109475,2167869,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-12 16:00:33
AMZN,"Amazon.com, Inc.",USD,1673.10,1669.00,1684.27,1660.98,2050.50,1307.00,2.48,0.15,1670.62,821831727307,3614498,4647391,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-12 16:00:01
